label_name,t,n,mean,std,q25,q50,q75,time_s
F,74,564,0.1573197504025405,0.1659955092721149,0.07868020236492157,0.11436541378498077,0.1736111044883728,0.592
F,75,536,0.1591268749488431,0.1611739147715966,0.08443272113800049,0.11484593898057938,0.1739645004272461,0.6
F,76,497,0.16286536335352045,0.15845170001551223,0.08689248561859131,0.11538461595773697,0.18103447556495667,0.608
F,77,447,0.16654422980893646,0.15913715657992336,0.08916323632001877,0.11408450454473495,0.18097753822803497,0.616
F,78,384,0.17056364068078742,0.1529691663637511,0.09161290526390076,0.11866859346628189,0.19565217196941376,0.624
F,79,306,0.18849798453381297,0.1695471114744267,0.09836065769195557,0.12660551071166992,0.21187427639961243,0.632
F,80,241,0.2053554822957429,0.19298961772451495,0.09778357297182083,0.13934426009655,0.2250608205795288,0.64
F,81,181,0.22293008370929557,0.1859571920126581,0.10499999672174454,0.1627907007932663,0.26301369071006775,0.648
F,82,145,0.2330953648538682,0.2044111112101659,0.10204081982374191,0.1631067991256714,0.2654867172241211,0.656
F,83,118,0.25281602442777573,0.20125106953619473,0.12054794281721115,0.17739130556583405,0.2839506268501282,0.664
F,84,103,0.2647467690872625,0.2082080466542447,0.1328413337469101,0.18385650217533112,0.3066439628601074,0.672
F,85,93,0.28523447997467494,0.22137910136039832,0.13897280395030975,0.20081967115402222,0.35975611209869385,0.68
F,86,86,0.3017845602576123,0.23336483468058866,0.12386707216501236,0.20576922595500946,0.45975443720817566,0.688
F,87,75,0.3317125824838877,0.27463675991595826,0.13398058712482452,0.22285714745521545,0.4923076927661896,0.696
F,88,70,0.347097365657932,0.2919641527020748,0.12386707216501236,0.21523809432983398,0.5246636867523193,0.704
F,89,64,0.34944508378976025,0.2915911313156881,0.13897280395030975,0.20962199568748474,0.5291479825973511,0.712
F,90,59,0.31754116426711365,0.24923558813543445,0.12641508877277374,0.2242647111415863,0.4991150498390198,0.72
F,91,55,0.28782019872557035,0.2127480711610482,0.1261538416147232,0.22081218659877777,0.40204429626464844,0.728
F,92,50,0.28455939538776875,0.23452797737331102,0.12691466510295868,0.17045454680919647,0.40287768840789795,0.736
F,93,48,0.2985390725079924,0.2408253267989639,0.12999999523162842,0.18677042424678802,0.40418118238449097,0.744
F,94,46,0.31508210522082186,0.2518924117349957,0.12323231995105743,0.20987653732299805,0.4938461482524872,0.752
F,95,41,0.3301565136487891,0.26175112638457043,0.14696486294269562,0.21305841207504272,0.4953846037387848,0.76
N,0,90589,0.9160287751277286,0.21042938550688148,0.9440677762031555,0.9972144961357117,1.0,0.0
N,1,90589,0.7785282942613705,0.19625679433296236,0.71659916639328,0.8324742317199707,0.9102990031242371,0.008
N,2,90589,0.403737547212261,0.21424654101388663,0.24014337360858917,0.409411758184433,0.5562130212783813,0.016
N,3,90589,0.17780993463174227,0.16564497940945436,0.03878583386540413,0.1317647099494934,0.28100115060806274,0.024
N,4,90589,0.16433053253315957,0.13155627990353752,0.07510729879140854,0.13265305757522583,0.21937322616577148,0.032
N,5,90589,0.18040439711570483,0.13910430094456094,0.08250000327825546,0.14143919944763184,0.24883177876472473,0.04
N,6,90589,0.1798230936118257,0.15519512215348982,0.06727828830480576,0.13226744532585144,0.262734591960907,0.048
N,7,90589,0.18035521225901863,0.16216251944612534,0.06122449040412903,0.12790697813034058,0.2681564390659332,0.056
N,8,90589,0.18295660530765204,0.1647322489836753,0.05954466015100479,0.13235294818878174,0.27259260416030884,0.064
N,9,90589,0.18807853290269674,0.16580538736632916,0.06313131004571915,0.13793103396892548,0.2773246467113495,0.072
N,10,90588,0.19499331730464972,0.16882284747472429,0.06734693795442581,0.14022140204906464,0.28938907384872437,0.08
N,11,90588,0.20058475899114792,0.17210812097514003,0.06779661029577255,0.14523810148239136,0.2949640154838562,0.088
N,12,90588,0.20476045412593474,0.17444678807832295,0.06787330657243729,0.15148064494132996,0.2996987998485565,0.096
N,13,90588,0.208009884323796,0.1769049585802209,0.06730769574642181,0.15659955143928528,0.30452674627304077,0.104
N,14,90588,0.21140168885184055,0.17935031944095473,0.0680147036910057,0.16013072431087494,0.30821916460990906,0.112
N,15,90588,0.21475215337683792,0.1818118672842335,0.06896551698446274,0.16171617805957794,0.3122977316379547,0.12
N,16,90588,0.21849610831116292,0.18442763709979554,0.07078039646148682,0.16293278336524963,0.31712964177131653,0.128
N,17,90587,0.22263866515700834,0.18735202359852718,0.07258064299821854,0.16470588743686676,0.32211539149284363,0.136
N,18,90585,0.2271976461122897,0.19032681146143626,0.07478632777929306,0.16727273166179657,0.32839223742485046,0.144
N,19,90584,0.23190630870300308,0.19333575403109593,0.0762711837887764,0.1718464344739914,0.335268497467041,0.152
N,20,90582,0.23706167978798892,0.19641543216832252,0.07798165082931519,0.17826825380325317,0.3426470458507538,0.16
N,21,90579,0.24240265512197767,0.19909053522037096,0.08016877621412277,0.18656715750694275,0.3505154550075531,0.168
N,22,90575,0.24832580541117358,0.2017628674505882,0.08363636583089828,0.19646799564361572,0.3589108884334564,0.176
N,23,90570,0.25432828594969414,0.20377143808273926,0.08791209012269974,0.2057877779006958,0.36688312888145447,0.184
N,24,90565,0.26038676919854953,0.2053547408003471,0.09245283156633377,0.21488763391971588,0.3730570077896118,0.192
N,25,90556,0.26619803034664946,0.20651375370494426,0.09708737581968307,0.22325581312179565,0.3794326186180115,0.2
N,26,90550,0.2721987842418863,0.2075181823511509,0.10223641991615295,0.23076923191547394,0.3861003816127777,0.208
N,27,90539,0.2778611902725392,0.2083687560338902,0.10795454680919647,0.2388664036989212,0.39419087767601013,0.216
N,28,90522,0.28340139706871953,0.2092381495538094,0.113712377846241,0.24642856419086456,0.400778204202652,0.224
N,29,90503,0.2884713714718345,0.20988902426075182,0.11969111859798431,0.25462013483047485,0.403940886259079,0.232
N,30,90483,0.29314752018994283,0.20993561963417667,0.12647059559822083,0.260869562625885,0.40504202246665955,0.24
N,31,90473,0.29698018769329426,0.20951508299066257,0.1335740089416504,0.2657894790172577,0.4045138955116272,0.248
N,32,90454,0.2998013324067814,0.20809158718226586,0.1413881778717041,0.2691415250301361,0.40281689167022705,0.256
N,33,90431,0.30161944307635064,0.20603764883740786,0.14805825054645538,0.2731006145477295,0.4000000059604645,0.264
N,34,90403,0.3025051930173687,0.20374292253294574,0.15302491188049316,0.2761194109916687,0.3981693387031555,0.272
N,35,90376,0.3026509105698766,0.2015380198286878,0.1552795022726059,0.2770562767982483,0.39534884691238403,0.28
N,36,90354,0.3018434046223664,0.19920614950064403,0.15471698343753815,0.27450981736183167,0.39425981044769287,0.288
N,37,90308,0.2999215810757192,0.19673528235993995,0.15270936489105225,0.2678571343421936,0.3954372704029083,0.296
N,38,90260,0.29697884571222477,0.19419835437549646,0.1504424810409546,0.2590266764163971,0.3972055912017822,0.304
N,39,90211,0.29283892480975526,0.1913894460357658,0.14790287613868713,0.25,0.39606741070747375,0.312
N,40,90177,0.2881510927566243,0.18861097144506794,0.14558058977127075,0.24114671349525452,0.3924843370914459,0.32
N,41,90144,0.28317303520532894,0.18585749346919397,0.1428571492433548,0.23373983800411224,0.38743454217910767,0.328
N,42,90112,0.2783265232900153,0.18326712665654069,0.13975903391838074,0.2291262149810791,0.3800424635410309,0.336
N,43,90081,0.2736161200195214,0.1809219651196383,0.13652482628822327,0.22580644488334656,0.3725212514400482,0.344
N,44,90050,0.26912995770133036,0.1785167876819382,0.13341346383094788,0.223300963640213,0.3647541105747223,0.352
N,45,90023,0.2646457238235006,0.17599683050956663,0.13031160831451416,0.2211538404226303,0.3571428656578064,0.36
N,46,89995,0.2608787614803784,0.17402162685743042,0.12727272510528564,0.2200489044189453,0.3506849408149719,0.368
N,47,89967,0.2578451872935668,0.17289058414704392,0.12429378181695938,0.2182130515575409,0.34632036089897156,0.376
N,48,89928,0.25581964569818166,0.17220946260543593,0.12195122241973877,0.2193126082420349,0.3451676666736603,0.384
N,49,89871,0.2544252619247997,0.1715701957756084,0.11999999731779099,0.22003929316997528,0.3452991545200348,0.392
N,50,89825,0.25398172804584734,0.17173214271864995,0.11874999850988388,0.2211981564760208,0.34567901492118835,0.4
N,51,89777,0.25386059507164926,0.1721527116546175,0.11778846383094788,0.22205881774425507,0.34660765528678894,0.408
N,52,89726,0.2539335120791941,0.17298897800750618,0.11743772029876709,0.22131147980690002,0.34741783142089844,0.416
N,53,89661,0.25386455840975164,0.17386001283701413,0.11725663393735886,0.2201680690050125,0.3484848439693451,0.424
N,54,89591,0.25408601775615536,0.1746225945084395,0.11714285612106323,0.21904762089252472,0.3498098850250244,0.432
N,55,89508,0.2543987491631066,0.17545955694873194,0.11764705926179886,0.21794871985912323,0.3511904776096344,0.44
N,56,89428,0.2549716748258021,0.1763584133059293,0.11864406615495682,0.21686747670173645,0.35222673416137695,0.448
N,57,89348,0.25581135967732443,0.17723207151899886,0.12040816247463226,0.21684867143630981,0.35211268067359924,0.456
N,58,89266,0.2570325780017826,0.17815116483067317,0.12230215966701508,0.2161571979522705,0.35227271914482117,0.464
N,59,89171,0.25872489554030537,0.1802306151619913,0.12411347776651382,0.2148997187614441,0.35199999809265137,0.472
N,60,89046,0.26104187118017225,0.1829737065311895,0.12669683992862701,0.2145749032497406,0.3514644205570221,0.48
N,61,88922,0.2633520407544867,0.18628078450601337,0.12878787517547607,0.2143927961587906,0.35062241554260254,0.488
N,62,88765,0.26531540409663323,0.18901442722475775,0.12997347116470337,0.2142857164144516,0.35087719559669495,0.496
N,63,88598,0.2673140628148006,0.19223575639643029,0.13078470528125763,0.21565216779708862,0.35037878155708313,0.504
N,64,88417,0.2702846638567678,0.1976200008975073,0.13028168678283691,0.21712538599967957,0.35087719559669495,0.512
N,65,88236,0.2738243669647044,0.20381909050600983,0.12977099418640137,0.2195121943950653,0.35233160853385925,0.52
N,66,87966,0.276037588999469,0.207619583226047,0.12820513546466827,0.2222222238779068,0.3529411852359772,0.528
N,67,87688,0.2752166281281753,0.20836685405003527,0.12529002130031586,0.22295081615447998,0.35245901346206665,0.536
N,68,87417,0.2724012181838407,0.2065250385266794,0.12201591581106186,0.2224137932062149,0.35142117738723755,0.544
N,69,87171,0.2684250863076189,0.20432606895600075,0.11797752976417542,0.22087378799915314,0.34810125827789307,0.552
N,70,86942,0.2648206400460307,0.2030835226641832,0.11401869356632233,0.21674877405166626,0.34504133462905884,0.56
N,71,86636,0.261679296340984,0.20189887321343733,0.1119791641831398,0.21364451944828033,0.3413284122943878,0.568
N,72,86249,0.25890960177146904,0.19920309530266153,0.11079545319080353,0.21203438937664032,0.3387534022331238,0.576
N,73,85738,0.25615948647313896,0.19723968572209868,0.10948905348777771,0.21082089841365814,0.3356974124908447,0.584
N,74,85205,0.25510697375897085,0.19726234981390536,0.10884353518486023,0.20955315232276917,0.33528265357017517,0.592
N,75,84601,0.2564254386074551,0.19993398670753662,0.10857142508029938,0.20883534848690033,0.33656957745552063,0.6
N,76,83967,0.2606842597821085,0.20532789117417752,0.10958904027938843,0.20987653732299805,0.34057971835136414,0.608
N,77,83161,0.2666351001211925,0.21328873871976226,0.11020407825708389,0.21212121844291687,0.347533643245697,0.616
N,78,82189,0.27277796400129717,0.22025428774521777,0.1111111119389534,0.21447721123695374,0.35574230551719666,0.624
N,79,81023,0.2770619685187636,0.22443019451691815,0.11141304671764374,0.21588090062141418,0.3639846742153168,0.632
N,80,79722,0.2799431393478848,0.22864736037113698,0.11124999821186066,0.2155074179172516,0.3698924779891968,0.64
N,81,78520,0.2821543460914096,0.2333767852590516,0.10972568392753601,0.2145015150308609,0.375,0.648
N,82,77480,0.2848346538670422,0.24033505217304527,0.10803323984146118,0.21146953105926514,0.3794466257095337,0.656
N,83,76554,0.287039851295351,0.2457301355447338,0.10549450665712357,0.20948617160320282,0.38519924879074097,0.664
N,84,75760,0.2879568756655731,0.24849530707324646,0.10379746556282043,0.20825515687465668,0.3888888955116272,0.672
N,85,74992,0.28832589276364096,0.25191116506123895,0.09944751113653183,0.20703125,0.3911290466785431,0.68
N,86,74259,0.288074496728944,0.2548045161953841,0.09650924056768417,0.20599250495433807,0.3920145332813263,0.688
N,87,73539,0.2853508320612909,0.25530171063222135,0.09189189225435257,0.20212766528129578,0.38652482628822327,0.696
N,88,72779,0.27943462532412594,0.2529022870842556,0.0882352963089943,0.19663865864276886,0.37662336230278015,0.704
N,89,71977,0.2714548064691526,0.24870030433016813,0.08368200808763504,0.18994413316249847,0.3645320236682892,0.712
N,90,71092,0.2632188452110244,0.2421971805386795,0.08080808073282242,0.18300653994083405,0.35546037554740906,0.72
N,91,70075,0.25592255106581724,0.23500144788298885,0.0793650820851326,0.1794871836900711,0.3480769097805023,0.728
N,92,68763,0.25097060695416845,0.22916147136001633,0.07838480174541473,0.17751479148864746,0.34238311648368835,0.736
N,93,67282,0.24848621813999014,0.22530418878560732,0.07884615659713745,0.17680607736110687,0.34018266201019287,0.744
N,94,65642,0.2483402410031709,0.2232700132849844,0.07981220632791519,0.17768594622612,0.34038054943084717,0.752
N,95,63911,0.2496755592803804,0.22287449566860856,0.08040200918912888,0.17894737422466278,0.34257426857948303,0.76
N,96,62329,0.25141013432875303,0.22322868265058898,0.08133970946073532,0.17910447716712952,0.3452380895614624,0.768
N,97,60661,0.25377774526008545,0.22428587182325765,0.0833333358168602,0.1797468364238739,0.3479020893573761,0.776
N,98,59084,0.25770116052771425,0.22782891900585098,0.08530806005001068,0.18013468384742737,0.35180723667144775,0.784
N,99,57361,0.26197379000782156,0.23057952988690925,0.08791209012269974,0.18165136873722076,0.35593220591545105,0.792
N,100,55567,0.26590233318810064,0.2339996409007983,0.09056603908538818,0.18333333730697632,0.36000001430511475,0.8
N,101,53801,0.26871451988789696,0.23660288922549783,0.09210526198148727,0.18430034816265106,0.363095223903656,0.808
N,102,51977,0.27021034410303807,0.23764988762651854,0.09322033822536469,0.18478260934352875,0.3650546073913574,0.816
N,103,50091,0.2712339883830544,0.23841355018713853,0.09454545378684998,0.1848248988389969,0.36614173650741577,0.824
N,104,48286,0.2721825011047309,0.23870825460261577,0.09514170140028,0.1863517016172409,0.36899223923683167,0.832
N,105,46521,0.2731906331282893,0.23968288536456886,0.095238097012043,0.18861210346221924,0.37037035822868347,0.84
N,106,44732,0.2747010525254836,0.24044152579084435,0.09645669162273407,0.1902097910642624,0.37362638115882874,0.848
N,107,43163,0.27506571498101506,0.23852903773918802,0.09717868268489838,0.19361276924610138,0.3760683834552765,0.856
N,108,41786,0.27491984278802023,0.23738068565721826,0.09677419066429138,0.19665272533893585,0.37812501192092896,0.864
N,109,40621,0.27499117467733075,0.2352828257165088,0.09708737581968307,0.20049504935741425,0.37924864888191223,0.872
N,110,39524,0.27447791953942197,0.23266436941136165,0.09749670326709747,0.20433436334133148,0.379084974527359,0.88
N,111,38509,0.2732756851510553,0.23056351593227192,0.09677419066429138,0.20555555820465088,0.3791821599006653,0.888
N,112,37523,0.2727629329589552,0.2287528867776466,0.09657321125268936,0.21033211052417755,0.3759689927101135,0.896
N,113,36563,0.27236735788900046,0.22587618921548452,0.0974658876657486,0.21511627733707428,0.37735849618911743,0.904
N,114,35622,0.27295380207651615,0.22523778665762054,0.09794988483190536,0.2183908075094223,0.37704917788505554,0.912
N,115,34734,0.2750403475945198,0.22485978899514075,0.0988142266869545,0.2249240130186081,0.3791821599006653,0.92
N,116,33803,0.27810167358497606,0.2259837198028158,0.1001964658498764,0.23350253701210022,0.3815789520740509,0.928
N,117,32865,0.2818014211794561,0.22696178915115883,0.10133843123912811,0.24152542650699615,0.38763198256492615,0.936
N,118,31864,0.2861646847660872,0.22794191042105158,0.10441767424345016,0.24881140887737274,0.3930130898952484,0.944
N,119,30820,0.2904137707320069,0.2306053652868361,0.10648148506879807,0.2544570565223694,0.3978494703769684,0.952
N,120,29800,0.2950533660671958,0.23350885953142997,0.10739436745643616,0.2595978081226349,0.40625,0.96
N,121,28664,0.29909264253119194,0.23601500998828948,0.10904255509376526,0.2645051181316376,0.41370558738708496,0.968
N,122,27588,0.3013230842518117,0.23699387065965724,0.10967741906642914,0.26875001192092896,0.4154929518699646,0.976
N,123,26515,0.3016549643034099,0.237189834258153,0.10905729979276657,0.27031248807907104,0.4126213490962982,0.984
N,124,25472,0.3025295500244681,0.23804558667161604,0.11007462441921234,0.27129337191581726,0.411255419254303,0.992
N,125,24507,0.3030048476462424,0.23800111053881043,0.10948905348777771,0.2737002968788147,0.4092409312725067,1.0
N,126,23539,0.3020931136357105,0.23840634516051235,0.10920436680316925,0.272549033164978,0.4055117964744568,1.008
N,127,22632,0.300356520338108,0.23719023950871967,0.10912343114614487,0.2728813588619232,0.3984375,1.016
N,128,21797,0.29761344489090885,0.23622008320825572,0.10784313827753067,0.2698706090450287,0.3909774422645569,1.024
N,129,21004,0.29547236963833956,0.23424560978794104,0.10683760792016983,0.27112674713134766,0.38805970549583435,1.032
N,130,20197,0.29508802387855326,0.23473288184308636,0.10599078238010406,0.2708333432674408,0.385869562625885,1.04
N,131,19444,0.2971487891366553,0.23766543060506828,0.10652920603752136,0.27155962586402893,0.38695651292800903,1.048
N,132,18717,0.29909808540248367,0.2404117165856562,0.10810811072587967,0.2710566520690918,0.38837921619415283,1.056
N,133,18046,0.3018189322517021,0.24400781724289236,0.1090909093618393,0.2698412835597992,0.3918918967247009,1.064
N,134,17411,0.30492978149171407,0.24804028423040228,0.10994764417409897,0.26923078298568726,0.4000000059604645,1.072
N,135,16751,0.3089624247142317,0.2530071659498859,0.10993657261133194,0.2690909206867218,0.410526305437088,1.08
N,136,16130,0.3123844725408006,0.2590578300141303,0.1105990782380104,0.26557376980781555,0.41428571939468384,1.088
N,137,15485,0.31270560537799313,0.2623492252907433,0.1089918240904808,0.2606557309627533,0.4135020971298218,1.096
N,138,14888,0.3107005271112123,0.2626696111095814,0.10843373835086823,0.2544802725315094,0.40740740299224854,1.104
N,139,14267,0.3081213404244598,0.26563493887946055,0.10505836457014084,0.2455795705318451,0.40192925930023193,1.112
N,140,13617,0.3047360097664226,0.26534361925434974,0.10227272659540176,0.23716814815998077,0.3913043439388275,1.12
N,141,13048,0.2990870479255614,0.26142341968227456,0.09912536293268204,0.23344947397708893,0.3795761168003082,1.128
N,142,12473,0.29383160052678425,0.2576232659395769,0.09636363387107849,0.22826087474822998,0.37384897470474243,1.136
N,143,11902,0.28975733611992316,0.25267403661436233,0.09415584057569504,0.22676579654216766,0.3726937174797058,1.144
N,144,11313,0.2861802303092612,0.24819346978449955,0.09375,0.22525596618652344,0.37142857909202576,1.152
N,145,10737,0.28236297275520394,0.24155872123897731,0.09177820384502411,0.22580644488334656,0.3757225573062897,1.16
N,146,10205,0.27995507461322305,0.23505879829374915,0.0897703543305397,0.22885571420192719,0.3821656107902527,1.168
N,147,9666,0.27995928005405357,0.23232635526381512,0.08726003766059875,0.23220974206924438,0.39350181818008423,1.176
N,148,9167,0.2828488054936641,0.23415635431217777,0.0836431235074997,0.2374350130558014,0.41025641560554504,1.184
N,149,8696,0.28559114209869674,0.2341792695045957,0.0839160829782486,0.24568137526512146,0.4214559495449066,1.192
N,150,8269,0.2877426766909554,0.23427596149728397,0.08361774682998657,0.2486288845539093,0.4326923191547394,1.2
N,151,7861,0.28960004992109367,0.23468509221102782,0.08168316632509232,0.25190839171409607,0.4444444477558136,1.208
N,152,7518,0.29209690843900826,0.23566054136400635,0.08196721225976944,0.2567567527294159,0.4515151381492615,1.216
N,153,7125,0.2927520254418875,0.23454157100652695,0.08214285969734192,0.2602291405200958,0.45768025517463684,1.224
N,154,6803,0.29333565073823914,0.23307112382132783,0.08216783404350281,0.26234567165374756,0.463878333568573,1.232
N,155,6510,0.29406286906318657,0.23206141630731933,0.08289241790771484,0.2625482678413391,0.4685039222240448,1.24
