label_name,t,n,mean,std,q25,q50,q75,time_s
abnormal,73,9907,0.2804066109096713,0.20234686357500561,0.12648221850395203,0.2250821441411972,0.38992246985435486,0.584
abnormal,74,9870,0.27190365812131073,0.2019537819743831,0.12193731963634491,0.21585160493850708,0.37056276202201843,0.592
abnormal,75,9825,0.271517414485576,0.20368197574130584,0.12033694237470627,0.2128879874944687,0.3667285144329071,0.6
abnormal,76,9806,0.2710598434711264,0.207128833857898,0.11934477090835571,0.21107693016529083,0.36421725153923035,0.608
abnormal,77,9789,0.27470289772336853,0.2113577158588004,0.11761835217475891,0.2174840122461319,0.37281256914138794,0.616
abnormal,78,9727,0.28161754146798473,0.21492051671278237,0.11813725531101227,0.22357019782066345,0.38847583532333374,0.624
abnormal,79,9668,0.2918487265694864,0.2256456821869378,0.11943040788173676,0.22768670320510864,0.40723055601119995,0.632
abnormal,80,9609,0.29969080604768095,0.23311054729329458,0.1202060654759407,0.23246650397777557,0.4233511686325073,0.64
abnormal,81,9432,0.30036897515913186,0.23398528072751645,0.11848143488168716,0.23232322931289673,0.4304932653903961,0.648
abnormal,82,9414,0.29871829993031845,0.24070145596225365,0.11141552776098251,0.22858256101608276,0.4283319413661957,0.656
abnormal,83,9409,0.30069318993681693,0.24724716149766388,0.10836058109998703,0.22439023852348328,0.433453232049942,0.664
abnormal,84,9304,0.3038715542585461,0.24852061484541604,0.11298076808452606,0.22736841440200806,0.43043479323387146,0.672
abnormal,85,9119,0.31050497518320525,0.2566600583432371,0.11447212100028992,0.2330097109079361,0.4354371726512909,0.68
abnormal,86,9029,0.3023241991137038,0.249053715057301,0.11189710348844528,0.23197253048419952,0.4248120188713074,0.688
abnormal,87,8945,0.291625492241958,0.24079810962155052,0.10623494535684586,0.22792494297027588,0.4066811800003052,0.696
abnormal,88,8861,0.2913270472346374,0.24534522450747898,0.10404984652996063,0.22272945940494537,0.4064587950706482,0.704
abnormal,89,8841,0.29148382827405434,0.24529873917423134,0.10446859896183014,0.22511211037635803,0.4000000059604645,0.712
abnormal,90,8762,0.2871545942712975,0.23935897516768503,0.10576923191547394,0.22391857206821442,0.39307358860969543,0.72
abnormal,91,8673,0.28178939520204266,0.2348537118980065,0.10604265332221985,0.22102747857570648,0.3806881308555603,0.728
abnormal,92,8577,0.281421606886001,0.23222783484727802,0.10599721223115921,0.21993769705295563,0.38508933782577515,0.736
abnormal,93,8458,0.27937324496363675,0.2284289774892147,0.10751374810934067,0.21755319833755493,0.3841463327407837,0.744
abnormal,94,8295,0.27929423911357143,0.2261852988851621,0.11030679196119308,0.21792487800121307,0.38853129744529724,0.752
abnormal,95,8261,0.2807887876696047,0.22406027330045925,0.11176687479019165,0.22379270195960999,0.3943377137184143,0.76
abnormal,96,8062,0.28062142124367484,0.22404341369594638,0.11187607795000076,0.2209131121635437,0.3952164053916931,0.768
abnormal,97,7878,0.28416556273279164,0.22727430883371105,0.11167748272418976,0.22191528975963593,0.40470507740974426,0.776
abnormal,98,7663,0.2869686016848857,0.2303424182637755,0.1109243705868721,0.22446323931217194,0.4152298867702484,0.784
abnormal,99,7400,0.2908626867270465,0.2347768015806304,0.10807529091835022,0.22156013548374176,0.42811158299446106,0.792
abnormal,100,7182,0.2974823048069852,0.24557653256257705,0.10908319056034088,0.21924398839473724,0.4364035129547119,0.8
abnormal,101,7122,0.2994384195873467,0.2500738562949366,0.10819672048091888,0.21432074904441833,0.43988603353500366,0.808
abnormal,102,6816,0.3006251488633341,0.2529561481866877,0.10644567012786865,0.21549636125564575,0.4444444477558136,0.816
abnormal,103,6621,0.2967341270591591,0.248437905437231,0.10694264620542526,0.2137930989265442,0.43450185656547546,0.824
abnormal,104,6468,0.28995819339757734,0.24311488405599477,0.10199744999408722,0.2139705866575241,0.4282592833042145,0.832
abnormal,105,6205,0.2829416893995018,0.2380362432160582,0.10270269960165024,0.20556586980819702,0.41182076930999756,0.84
abnormal,106,5943,0.27641776868890044,0.23355918087437652,0.0972447320818901,0.20270270109176636,0.396871954202652,0.848
abnormal,107,5883,0.27162756396586235,0.2321234947704342,0.09458333253860474,0.20105819404125214,0.3858214020729065,0.856
abnormal,108,5659,0.26878713597465775,0.23308353556279818,0.09477865695953369,0.19913886487483978,0.375386506319046,0.864
abnormal,109,5436,0.2658354179360735,0.23281047540685887,0.09045226126909256,0.1965533345937729,0.36726805567741394,0.872
abnormal,110,5246,0.2626023168131117,0.2275169211620101,0.09020723402500153,0.1988610476255417,0.36401456594467163,0.88
abnormal,111,5078,0.2596169561619438,0.22381880238970017,0.0892857164144516,0.19965074956417084,0.35660091042518616,0.888
abnormal,112,4895,0.2611217654474444,0.22414309147706002,0.0901525691151619,0.20477814972400665,0.35391923785209656,0.896
abnormal,113,4852,0.2621347500393454,0.223827549625501,0.09520594030618668,0.2045680284500122,0.350932776927948,0.904
abnormal,114,4727,0.26128198804413305,0.22108022668382923,0.09659408032894135,0.20518358051776886,0.35263702273368835,0.912
abnormal,115,4581,0.2623818694032039,0.22540112184506844,0.09638553857803345,0.20331324636936188,0.3483351767063141,0.92
abnormal,116,4408,0.2633569891755994,0.22891941506221322,0.09744597226381302,0.20051473379135132,0.34790873527526855,0.928
abnormal,117,4238,0.2604462451913753,0.22438659321228466,0.09711286425590515,0.197247713804245,0.3443181812763214,0.936
abnormal,118,4082,0.2580108587739436,0.22032566325440112,0.09628217667341232,0.19508008658885956,0.35005903244018555,0.944
abnormal,119,4055,0.25684191641557397,0.21871860609229246,0.09970887750387192,0.19292157888412476,0.34929993748664856,0.952
abnormal,120,3830,0.2608793807175486,0.2221591381022012,0.10053618997335434,0.19206032156944275,0.35125115513801575,0.96
abnormal,121,3628,0.2607413484315622,0.22209902692331962,0.1026785746216774,0.19134396314620972,0.3497716784477234,0.968
abnormal,122,3393,0.2634626171273936,0.2234731223239919,0.10462776571512222,0.191245436668396,0.3600562512874603,0.976
abnormal,123,3192,0.2638113548860122,0.21879235555046914,0.10989011079072952,0.1929762363433838,0.36583811044692993,0.984
abnormal,124,3010,0.2592178467675453,0.2184443006764741,0.10884955525398254,0.1899159699678421,0.3473082482814789,0.992
abnormal,125,2983,0.25630868439665805,0.2138312378716082,0.11066559702157974,0.1926945447921753,0.3294379413127899,1.0
abnormal,126,2812,0.2555740554796735,0.20779666492720447,0.1098848357796669,0.1938951015472412,0.33357664942741394,1.008
abnormal,127,2700,0.25381178927130316,0.20673569578927622,0.11036339402198792,0.19265271723270416,0.3245546221733093,1.016
abnormal,128,2581,0.2575301239513714,0.20969329349340932,0.10922855138778687,0.19840364158153534,0.326381653547287,1.024
abnormal,129,2457,0.26401918326935886,0.21639723259084676,0.11061151325702667,0.20126283168792725,0.33515122532844543,1.032
abnormal,130,2294,0.2683456957448029,0.22206119172207264,0.10600706934928894,0.19861555099487305,0.35073068737983704,1.04
abnormal,131,2281,0.26243224617958166,0.21558982732197585,0.10278071463108063,0.198586568236351,0.33902594447135925,1.048
abnormal,132,2188,0.25911431541604457,0.21547425507061962,0.10307691991329193,0.1922437697649002,0.3302752375602722,1.056
abnormal,133,2084,0.25414533564020836,0.2069232965665805,0.1044921875,0.18917196989059448,0.3302752375602722,1.064
abnormal,134,1987,0.2567754413124158,0.2121901359098336,0.1041666641831398,0.18851757049560547,0.333518922328949,1.072
abnormal,135,1867,0.26056181622697033,0.2151981645574022,0.10432569682598114,0.19009901583194733,0.34185734391212463,1.08
abnormal,136,1749,0.26056841473875747,0.21087712182185267,0.1041666641831398,0.19184783101081848,0.34202295541763306,1.088
abnormal,137,1716,0.2622906844651854,0.20479789408280455,0.10770975053310394,0.19698600471019745,0.3509907126426697,1.096
abnormal,138,1611,0.2632241347157697,0.20260228698378813,0.10859232395887375,0.2009531408548355,0.36120402812957764,1.104
abnormal,139,1484,0.26091269986188437,0.20671911639850846,0.11092294752597809,0.1954137533903122,0.3476821184158325,1.112
abnormal,140,1390,0.26153706855529235,0.2134652400598252,0.10946531593799591,0.19323483109474182,0.33929991722106934,1.12
abnormal,141,1294,0.2645067056364609,0.22002707184288745,0.10852713137865067,0.1934916377067566,0.34259259700775146,1.128
abnormal,142,1224,0.26951521195720857,0.23133168564294093,0.10742918401956558,0.1975228190422058,0.33403804898262024,1.136
abnormal,143,1187,0.27235253072181353,0.2380441677834408,0.11145239323377609,0.19718310236930847,0.3261190354824066,1.144
abnormal,144,1106,0.2697450406607291,0.23174221470619838,0.11023622006177902,0.2050420194864273,0.3278319537639618,1.152
abnormal,145,1036,0.2566182494944653,0.20845552302906806,0.11789697408676147,0.2051965296268463,0.3023858964443207,1.16
abnormal,146,975,0.24230604076041626,0.19064265485318496,0.10760033875703812,0.20515574514865875,0.29629629850387573,1.168
abnormal,147,931,0.2327134076551978,0.18235788353119284,0.09994567930698395,0.2003663033246994,0.2794612646102905,1.176
abnormal,148,848,0.22515310137999411,0.18739434403830993,0.08884746581315994,0.20061099529266357,0.2681642770767212,1.184
abnormal,149,830,0.23100373469046262,0.18841290658485332,0.10698198527097702,0.20400258898735046,0.2707258462905884,1.192
abnormal,150,756,0.23483233210025847,0.18463886797587406,0.11644124984741211,0.2072683721780777,0.2742663621902466,1.2
abnormal,151,697,0.25050682286161347,0.18517682724396511,0.1371280699968338,0.21624472737312317,0.2930091321468353,1.208
abnormal,152,674,0.2644796324931831,0.18412112292903643,0.15771622955799103,0.2250850796699524,0.3187066912651062,1.216
abnormal,153,626,0.2782654055712608,0.1914411332547883,0.17086093127727509,0.23336853086948395,0.3308010995388031,1.224
abnormal,154,562,0.28554894354575966,0.1921697097128926,0.1727042943239212,0.23378075659275055,0.3574821949005127,1.232
abnormal,155,560,0.28527725703398965,0.18641050053920538,0.17571058869361877,0.23822128772735596,0.36061587929725647,1.24
normal,0,4046,0.9796703202236542,0.029061408619368206,0.9644535779953003,1.0,1.0,0.0
normal,1,4046,0.711485811968178,0.18637638128836703,0.5801598429679871,0.7261567711830139,0.8632883429527283,0.008
normal,2,4046,0.3116767520179539,0.183456890369523,0.16410861909389496,0.30281689763069153,0.4352988600730896,0.016
normal,3,4046,0.1195750164935445,0.11045740813053982,0.028717294335365295,0.09225806593894958,0.1870330274105072,0.024
normal,4,4046,0.08860808302545732,0.07576011941153873,0.027737226337194443,0.07911527156829834,0.1347150206565857,0.032
normal,5,4046,0.13084257316420822,0.08110411154400812,0.07077237218618393,0.12106537818908691,0.18360376358032227,0.04
normal,6,4046,0.15965252377988567,0.09013120858571641,0.09465441107749939,0.1339869350194931,0.2161310613155365,0.048
normal,7,4046,0.16560798134209412,0.09609376908020019,0.0988478884100914,0.14245013892650604,0.2176719307899475,0.056
normal,8,4046,0.16800533957178973,0.10250615752336648,0.09557522088289261,0.14290057122707367,0.220326766371727,0.064
normal,9,4046,0.17078315224818752,0.10619017142758784,0.09496919810771942,0.14471404254436493,0.22278203070163727,0.072
normal,10,4046,0.17382569505625464,0.10827744789645201,0.09645909816026688,0.1468832939863205,0.22563804686069489,0.08
normal,11,4046,0.1771059790141632,0.10975445355669113,0.09912768006324768,0.14905399084091187,0.2306387722492218,0.088
normal,12,4046,0.1804036482938361,0.1110026252151692,0.10110519826412201,0.15298885107040405,0.2334723025560379,0.096
normal,13,4046,0.1839689592333295,0.11169975897406391,0.10457790642976761,0.15648238360881805,0.23521225154399872,0.104
normal,14,4046,0.1875227501706977,0.11201387494948692,0.10786948353052139,0.161409392952919,0.23880280554294586,0.112
normal,15,4046,0.19165582785488636,0.11233115353604577,0.11213826388120651,0.1648230105638504,0.24489343166351318,0.12
normal,16,4046,0.19633148689009663,0.11304926092527574,0.11712034046649933,0.16862745583057404,0.2484581470489502,0.128
normal,17,4046,0.20171701239209736,0.11360166488131564,0.12292230129241943,0.17550446093082428,0.2539611756801605,0.136
normal,18,4046,0.20801990011014557,0.11486278151514531,0.12889039516448975,0.18040508031845093,0.26063182950019836,0.144
normal,19,4046,0.21529919102858638,0.11614569551143034,0.13591836392879486,0.18782539665699005,0.2691415250301361,0.152
normal,20,4046,0.22399157154900023,0.11811282600122137,0.1433764100074768,0.19640564918518066,0.28252550959587097,0.16
normal,21,4046,0.23383714707966044,0.12058555934896555,0.1512756049633026,0.20748883485794067,0.2962875962257385,0.168
normal,22,4046,0.24536391413617314,0.12384575509389145,0.16054759919643402,0.2202339917421341,0.3127489984035492,0.176
normal,23,4046,0.259295575612133,0.12830763514472707,0.17111913859844208,0.2362244874238968,0.3298429250717163,0.184
normal,24,4046,0.2749836966998459,0.13330764531408743,0.1837588995695114,0.2531542479991913,0.34763091802597046,0.192
normal,25,4046,0.29241168563076014,0.1387381028033757,0.19699248671531677,0.2696443200111389,0.36711061000823975,0.2
normal,26,4046,0.310796816957156,0.14361408785639845,0.21136701107025146,0.2899647057056427,0.3855814039707184,0.208
normal,27,4046,0.3297144545383063,0.14738378773169195,0.22757753729820251,0.30891159176826477,0.4065708518028259,0.216
normal,28,4046,0.34794176188152554,0.14921072334846122,0.24450846016407013,0.32732734084129333,0.42431193590164185,0.224
normal,29,4046,0.3646347779638833,0.14922970746936703,0.2630872428417206,0.3397321403026581,0.4323119819164276,0.232
normal,30,4046,0.3776822258652479,0.147631631995629,0.2817531228065491,0.3469206988811493,0.4400749206542969,0.24
normal,31,4046,0.38717745818304533,0.14555792076805657,0.29105323553085327,0.3560458719730377,0.4536050260066986,0.248
normal,32,4046,0.38977141021297407,0.1410994100553851,0.2918586730957031,0.36389684677124023,0.4577067792415619,0.256
normal,33,4046,0.3847186674616653,0.1348072790659686,0.293378621339798,0.36473163962364197,0.4510556757450104,0.264
normal,34,4046,0.37208020023622257,0.12933121558025917,0.2781546711921692,0.3569989800453186,0.4529816508293152,0.272
normal,35,4046,0.354507130256279,0.1269795721599709,0.26096588373184204,0.3407270610332489,0.4473472535610199,0.28
normal,36,4046,0.3332291988732346,0.12722283607415305,0.23653501272201538,0.3162878751754761,0.42925554513931274,0.288
normal,37,4046,0.3100459648078023,0.1279635409225104,0.21231119334697723,0.29588431119918823,0.4025452136993408,0.296
normal,38,4046,0.2872285777145883,0.12776580286738143,0.18865248560905457,0.2771553695201874,0.368656724691391,0.304
normal,39,4046,0.2660938460178198,0.1265926905563258,0.1665332317352295,0.25337985157966614,0.33634495735168457,0.312
normal,40,4046,0.24752205027680746,0.12475450307890482,0.15024682879447937,0.23106880486011505,0.3127167522907257,0.32
normal,41,4046,0.2316933032652355,0.12194593103080625,0.13648410141468048,0.21269841492176056,0.2970692813396454,0.328
normal,42,4046,0.21848915036983174,0.1180655597114218,0.1270151436328888,0.19836856424808502,0.28323453664779663,0.336
normal,43,4046,0.20845542029508501,0.11394066143547554,0.1205357164144516,0.18905353546142578,0.27130043506622314,0.344
normal,44,4046,0.20047195942324803,0.11002912919651929,0.11557243764400482,0.18127404153347015,0.2620932161808014,0.352
normal,45,4046,0.1947198617327323,0.10646513847522487,0.11266054958105087,0.17431192100048065,0.2582896947860718,0.36
normal,46,4046,0.1905377047620732,0.10422494113966108,0.10982658714056015,0.16874513030052185,0.2572046220302582,0.368
normal,47,4046,0.18812286015651758,0.10284272413885594,0.10742495954036713,0.16636238992214203,0.25762858986854553,0.376
normal,48,4046,0.18696295484777095,0.10240968837140399,0.10683760792016983,0.16391359269618988,0.2556428015232086,0.384
normal,49,4046,0.18635082686963542,0.10240398721009164,0.10616438090801239,0.16345742344856262,0.25417131185531616,0.392
normal,50,4046,0.1866621154744189,0.10317812803074648,0.10667689889669418,0.16277195513248444,0.25255972146987915,0.4
normal,51,4046,0.18717109901165382,0.1041206850122908,0.10646969079971313,0.16182732582092285,0.25249168276786804,0.408
normal,52,4046,0.18787503113946682,0.10530635465267717,0.10765090584754944,0.16179215908050537,0.2518579661846161,0.416
normal,53,4046,0.18925393933846485,0.10609949703935377,0.10810811072587967,0.1645064800977707,0.25248974561691284,0.424
normal,54,4046,0.18989423580363657,0.1059157996553222,0.10902953892946243,0.16455160081386566,0.25504782795906067,0.432
normal,55,4046,0.1908181923897007,0.106235448763442,0.10903768986463547,0.1658601015806198,0.25732484459877014,0.44
normal,56,4046,0.19134632464211934,0.1064245004271801,0.1089644506573677,0.1664268523454666,0.2606382966041565,0.448
normal,57,4046,0.1918452204090234,0.10676408120475997,0.10962837934494019,0.1674620360136032,0.2612192928791046,0.456
normal,58,4046,0.19234761017873273,0.10707664277797294,0.11015953123569489,0.16874195635318756,0.2613561451435089,0.464
normal,59,4046,0.19200430094281482,0.1075986725902877,0.10896960645914078,0.16907775402069092,0.2601088583469391,0.472
normal,60,4046,0.19140688265345573,0.10808683176918607,0.10914634168148041,0.1683168262243271,0.256738543510437,0.48
normal,61,4046,0.1906490356917919,0.10938260165648346,0.10816901177167892,0.16618746519088745,0.2548125684261322,0.488
normal,62,4042,0.1898952956780119,0.11035552982564163,0.10675105452537537,0.16393442451953888,0.2505050599575043,0.496
normal,63,4042,0.18916784266306236,0.11171190904294857,0.10503040254116058,0.16348548233509064,0.24745357036590576,0.504
normal,64,4042,0.18810381695389922,0.11198770209027047,0.10326744616031647,0.16252630949020386,0.2469804286956787,0.512
normal,65,4042,0.18716295600944452,0.11204274810034622,0.10299400985240936,0.1622212529182434,0.2452554702758789,0.52
normal,66,4042,0.1859754889461321,0.11162566845765755,0.10090817511081696,0.16052061319351196,0.2442273497581482,0.528
normal,67,4042,0.1844822000439119,0.11071009869923853,0.09914443641901016,0.1600753366947174,0.24436990916728973,0.536
normal,68,4042,0.18333625791026192,0.11013783939095234,0.09652509540319443,0.16085541248321533,0.24495476484298706,0.544
normal,69,4042,0.18236347644552744,0.11079260267572216,0.09526938199996948,0.16077616810798645,0.24689440429210663,0.552
normal,70,4040,0.1824900192109462,0.11556513640466551,0.09377038478851318,0.15827664732933044,0.24570231139659882,0.56
normal,71,4037,0.18372714171448623,0.12601929978751988,0.09186864644289017,0.15834005177021027,0.2462054044008255,0.568
normal,72,4037,0.18419567777074833,0.12756462936729118,0.0916348472237587,0.15813954174518585,0.24781523644924164,0.576
normal,73,4037,0.18599242140828054,0.12900813061152372,0.09139465540647507,0.15820643305778503,0.2503105700016022,0.584
normal,74,4037,0.18949686001223467,0.1415023914550626,0.09101219475269318,0.1601388156414032,0.25162407755851746,0.592
normal,75,4037,0.1912876778613967,0.14641537776510555,0.09086021780967712,0.1601802557706833,0.2507360279560089,0.6
normal,76,4037,0.19169183329169867,0.14010687539052366,0.09231853485107422,0.16186439990997314,0.2535039484500885,0.608
normal,77,4037,0.19200214342974775,0.14002465031739086,0.09401709586381912,0.16429495811462402,0.2523117661476135,0.616
normal,78,4037,0.19263737200752892,0.14349748460300057,0.09555189311504364,0.16277439892292023,0.25122714042663574,0.624
normal,79,4037,0.1920814425239988,0.14205134758894036,0.09771054983139038,0.16323232650756836,0.25,0.632
normal,80,4037,0.19056889679690545,0.13461767601812646,0.09801136702299118,0.16385981440544128,0.245045468211174,0.64
normal,81,4037,0.1893917046152129,0.13230573093634673,0.09778457134962082,0.16561314463615417,0.24617129564285278,0.648
normal,82,4036,0.18893231977964775,0.13193232719603823,0.09957173466682434,0.16336295008659363,0.2452910989522934,0.656
normal,83,4035,0.18836502731798502,0.13255078502441286,0.0982864499092102,0.1611521989107132,0.24585987627506256,0.664
